ppo/return             regret/generate       step   grad_step  rollout_step  branch  num_generate_steps  num_replay_updates  buffer/mean_score    buffer/max_score    buffer/mean_urns  buffer/max_urns  eval/random/optimal  eval/random/greedy/regret  eval/random/greedy/max_regret  eval/random/greedy/solved  eval/random/greedy/break  eval/random/greedy/achieved  eval/random/stochastic/regret  eval/random/stochastic/max_regret  eval/random/stochastic/solved  eval/random/stochastic/break  eval/random/stochastic/achieved  eval/walls/optimal  eval/walls/greedy/regret  eval/walls/greedy/max_regret  eval/walls/greedy/solved  eval/walls/greedy/break  eval/walls/greedy/achieved  eval/walls/stochastic/regret  eval/walls/stochastic/max_regret  eval/walls/stochastic/solved  eval/walls/stochastic/break  eval/walls/stochastic/achieved  ppo/loss                 ppo/loss-actor           ppo/loss-critic        ppo/entropy          ppo/actor-clip        ppo/critic-clip        ppo/actor-kl1          ppo/actor-kl3           regret/replay
1.8345341682434082     nan                   980    490.0      490.0         1.0     484                 497                 0.9069527983665466   4.450542449951172   2.77032470703125  12.0             1.3644530773162842   0.1207810789346695         5.461189270019531              0.92041015625              0.001953125               1.2436721324920654           0.04021131619811058            3.0838775634765625                 0.83544921875                  0.0068359375                  1.3242418766021729               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0306795835494995            1.5292398929595947                0.0                           1.0                          0.8521296381950378              0.014746514410944656     -0.0017795290732465219   0.04131963022518903    0.413377171382308    0.10552215576171875   0.5853614807128906     0.0038924876243982     0.0037442142420331948   1.644662618637085
1.28438401222229       0.04281923919916153   990    495.0      495.0         0.0     491                 500                 0.9093382358551025   4.711613655090332   2.78900146484375  12.0             1.3644530773162842   0.11272606253623962        4.277558326721191              0.919921875                0.00390625                1.2517269849777222           0.04365389049053192            3.3218729496002197                 0.83203125                     0.00927734375                 1.3207991123199463               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0223015546798706            1.5292398929595947                0.0                           1.0                          0.8605075478553772              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.291365146636963      0.04031682386994362   1000   500.0      500.0         0.0     497                 504                 0.9010171890258789   4.762039661407471   2.7943115234375   12.0             1.3644530773162842   0.11600770801305771        3.4354004859924316             0.921875                   0.00244140625             1.2484455108642578           0.04416152834892273            3.0838775634765625                 0.83203125                     0.0087890625                  1.3202916383743286               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0306795835494995            1.5292398929595947                0.0                           1.0                          0.8521296381950378              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-2.167202949523926     nan                   1010   505.0      505.0         1.0     499                 512                 0.850811779499054    5.572220802307129   2.7733154296875   12.0             1.3644530773162842   0.11042658984661102        4.277558326721191              0.92333984375              0.0029296875              1.2540264129638672           0.03995014354586601            2.6559805870056152                 0.84326171875                  0.00732421875                 1.324502944946289                1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0306795835494995            1.5292398929595947                0.0                           1.0                          0.8521296381950378              0.0162730589217972       -0.003490007347863866    0.04946894885506481    0.49714083317667246  0.2048511505126953    0.5613079071044922     0.01975173172468203    0.02018301860880456     2.801783323287964
-1.1058411598205566    nan                   1020   510.0      510.0         1.0     504                 517                 0.8333842158317566   4.10055685043335    2.76416015625     12.0             1.3644530773162842   0.10703917592763901        4.277558326721191              0.92333984375              0.00341796875             1.2574141025543213           0.03710811585187912            3.3218729496002197                 0.84619140625                  0.0078125                     1.3273450136184692               1.8828092813491821  1.0005360841751099        1.5487942695617676            0.0                       1.0                      0.8822731971740723          1.0546438694000244            1.5487942695617676                0.0                           1.0                          0.8281653523445129              0.028967171645490453     0.01530866980101564      0.043260718579404056   0.7971857730299234   0.374359130859375     0.7196884155273438     0.016512428959686076   0.01640523121750448     2.334134578704834
-4.343188762664795     nan                   1030   515.0      515.0         1.0     511                 520                 0.8491655588150024   5.018455505371094   2.77435302734375  12.0             1.3644530773162842   0.07937011122703552        3.9747238159179688             0.9375                     0.00341796875             1.2850830554962158           0.035691577941179276           2.6559805870056152                 0.84619140625                  0.00830078125                 1.3287615776062012               1.8828092813491821  0.9874997138977051        1.5292398929595947            0.0                       1.0                      0.8953094482421875          1.0223015546798706            1.5292398929595947                0.0                           1.0                          0.8605075478553772              0.01556214180891402      -0.0015862250293139368   0.048384960973635316   0.7044113874435425   0.1617717742919922    0.25487518310546875    0.00639302466333902    0.006748914147465257    3.5484421253204346
1.2997100353240967     0.03061595931649208   1040   520.0      520.0         0.0     517                 524                 0.8525559902191162   4.880283832550049   2.7806396484375   12.0             1.3644530773162842   0.08397677540779114        3.9747238159179688             0.93701171875              0.001953125               1.2804763317108154           0.03438320383429527            3.0216431617736816                 0.85888671875                  0.0087890625                  1.3300697803497314               1.8828092813491821  0.9874997138977051        1.5292398929595947            0.0                       1.0                      0.8953094482421875          1.0223015546798706            1.5292398929595947                0.0                           1.0                          0.8605075478553772              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
0.6677736043930054     nan                   1050   525.0      525.0         1.0     521                 530                 0.8284099102020264   4.536864280700684   2.77056884765625  12.0             1.3644530773162842   0.08763350546360016        3.4158711433410645             0.93798828125              0.00390625                1.2768195867538452           0.03336991369724274            3.0216431617736816                 0.85498046875                  0.0078125                     1.3310831785202026               1.8828092813491821  0.9940178990364075        1.5292398929595947            0.0                       1.0                      0.8887913227081299          1.0674742460250854            1.5292398929595947                0.0                           1.0                          0.8153349757194519              0.01845650587347336      -0.0029987978232384194   0.056363153853453696   0.6726273316890001   0.2595996856689453    0.5744724273681641     0.01093325407418888    0.01083696245768806     2.813272714614868
1.2804396152496338     0.03828732669353485   1060   530.0      530.0         0.0     528                 533                 0.8411741256713867   5.857748985290527   2.79595947265625  12.0             1.3644530773162842   0.0862208753824234         4.277558326721191              0.93701171875              0.00390625                1.2782323360443115           0.036065880209207535           3.0216431617736816                 0.8388671875                   0.00830078125                 1.3283872604370117               1.8828092813491821  0.9940178990364075        1.5292398929595947            0.0                       1.0                      0.8887913227081299          1.033229947090149             1.5457441806793213                0.0                           1.0                          0.8495791554450989              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.29233980178833       0.031089644879102707  1070   535.0      535.0         0.0     534                 537                 0.838719367980957    4.074063777923584   2.80712890625     12.0             1.3644530773162842   0.07910233736038208        3.575928211212158              0.943359375                0.0029296875              1.2853507995605469           0.032443296164274216           3.0216431617736816                 0.8486328125                   0.0068359375                  1.3320099115371704               1.8828092813491821  1.0099760293960571        1.5582342147827148            0.0                       1.0                      0.872833251953125           1.0699797868728638            1.5652985572814941                0.0                           1.0                          0.8128294944763184              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.2790801525115967     0.0381646528840065    1080   540.0      540.0         0.0     539                 542                 0.8226752877235413   4.631946563720703   2.80865478515625  12.0             1.3644530773162842   0.10009346902370453        3.9747238159179688             0.93310546875              0.001953125               1.264359712600708            0.03589180111885071            3.0216431617736816                 0.84765625                     0.00732421875                 1.3285613059997559               1.8828092813491821  1.0068293809890747        1.5487942695617676            0.0                       1.0                      0.8759799003601074          1.0360187292099               1.5652985572814941                0.0                           1.0                          0.846790611743927               nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-0.8919459581375122    nan                   1090   545.0      545.0         1.0     541                 550                 0.7793912291526794   6.215625286102295   2.77691650390625  12.0             1.3644530773162842   0.17158834636211395        6.38243293762207               0.90869140625              0.0029296875              1.1928646564483643           0.04152356833219528            3.4754228591918945                 0.828125                       0.0068359375                  1.3229295015335083               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0262725353240967            1.5457441806793213                0.0                           1.0                          0.8565366864204407              0.045936385286040604     0.00030543860157195013   0.09266444691456854    0.07012772047892213  0.008275985717773438  0.7686996459960938     0.0001945595691665858  0.00017069513523892965  5.680530548095703
1.2567459344863892     nan                   1100   550.0      550.0         1.0     547                 554                 0.7933458685874939   4.816623210906982   2.80291748046875  12.0             1.3644530773162842   0.13597339391708374        4.359244346618652              0.921875                   0.0029296875              1.2284798622131348           0.03933858498930931            3.0838775634765625                 0.83740234375                  0.00732421875                 1.3251144886016846               1.8828092813491821  0.9874997138977051        1.5292398929595947            0.0                       1.0                      0.8953094482421875          1.0262725353240967            1.5457441806793213                0.0                           1.0                          0.8565366864204407              0.010230368949123658     0.00020849195243499707   0.02656867413315922    0.32624601013958454  0.10110282897949219   0.44243621826171875    0.004805761371244444   0.004824017512873979    2.24084734916687
-0.2144317328929901    nan                   1110   555.0      555.0         1.0     552                 559                 0.787106990814209    4.992356300354004   2.81488037109375  12.0             1.3644530773162842   0.10023216158151627        4.198488235473633              0.93115234375              0.00341796875             1.264220952987671            0.035311803221702576           2.336381196975708                  0.83056640625                  0.0068359375                  1.32914137840271                 1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0331330299377441            1.5457441806793213                0.0                           1.0                          0.8496761918067932              0.0009124937059823424    -0.0032312194471160183   0.027198440628126264   0.9455507434904575   0.1869335174560547    0.3743610382080078     0.0060566748616111     0.006040890333679272    0.9932273626327515
1.2945393323898315     0.03607061505317688   1120   560.0      560.0         0.0     558                 563                 0.781032383441925    4.133090019226074   2.82550048828125  12.0             1.3644530773162842   0.11716502159833908        6.38243293762207               0.9228515625               0.00244140625             1.2472881078720093           0.037166040390729904           2.222533702850342                  0.82958984375                  0.00634765625                 1.3272870779037476               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0331330299377441            1.5457441806793213                0.0                           1.0                          0.8496761918067932              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-4.919277667999268     nan                   1130   565.0      565.0         1.0     563                 568                 0.775108814239502    4.670811653137207   2.8343505859375   12.0             1.3644530773162842   0.13477006554603577        6.38243293762207               0.916015625                0.00390625                1.2296829223632812           0.03855050355195999            3.004000663757324                  0.8203125                      0.0068359375                  1.3259025812149048               1.8828092813491821  0.9751148223876953        1.520439624786377             0.0                       1.0                      0.907694399356842           1.0302143096923828            1.5457441806793213                0.0                           1.0                          0.8525949120521545              0.013044077262748033     -0.00029822919532307424  0.03834772133268416    0.5831554308533669   0.14974021911621094   0.4708595275878906     0.005543193114135647   0.005460977511575038    4.09378719329834
-4.879799842834473     nan                   1140   570.0      570.0         1.0     570                 571                 0.7831233739852905   4.611302375793457   2.8621826171875   12.0             1.3644530773162842   0.10687050968408585        6.38243293762207               0.93115234375              0.00341796875             1.257582664489746            0.03310076519846916            1.949389934539795                  0.83154296875                  0.00537109375                 1.3313523530960083               1.8828092813491821  0.9780482649803162        1.5292398929595947            0.0                       1.0                      0.904761016368866           1.0302143096923828            1.5457441806793213                0.0                           1.0                          0.8525949120521545              0.02498445933451876      0.006070132434615516     0.05126399523578584    0.6717670913785696   0.24550628662109375   0.48528480529785156    0.010670381652744254   0.010483305728484993    4.067829608917236
1.3107773065567017     0.034825604408979416  1150   575.0      575.0         0.0     579                 572                 0.810511589050293    5.078487396240234   2.8919677734375   12.0             1.3644530773162842   0.12939612567424774        6.38243293762207               0.919921875                0.00390625                1.2350571155548096           0.03695686534047127            2.3565545082092285                 0.8271484375                   0.005859375                   1.3274962902069092               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0331330299377441            1.5457441806793213                0.0                           1.0                          0.8496761918067932              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-4.698335647583008     nan                   1160   580.0      580.0         1.0     581                 580                 0.7359614968299866   5.342478275299072   2.883056640625    12.0             1.3644530773162842   0.08735828846693039        6.38243293762207               0.94091796875              0.0029296875              1.277094841003418            0.031557437032461166           2.3118019104003906                 0.8486328125                   0.0068359375                  1.3328957557678223               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0196757316589355            1.5457441806793213                0.0                           1.0                          0.863133430480957               0.0033212226699106395    -0.0009143708211922785   0.0161864610563498     0.3857637122273445   0.08931350708007812   0.3766593933105469     0.003476967973256251   0.0034138360133511014   3.8651580810546875
2.3370320796966553     nan                   1170   585.0      585.0         1.0     585                 586                 0.6858721375465393   4.638346195220947   2.846435546875    12.0             1.3644530773162842   0.11260548233985901        6.38243293762207               0.9306640625               0.00244140625             1.2518476247787476           0.03316008672118187            2.0854740142822266                 0.8447265625                   0.00439453125                 1.331292986869812                1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.020566463470459             1.5457441806793213                0.0                           1.0                          0.8622427582740784              0.025427058615605347     0.00231046587578021      0.05358006409369409    0.3673439472913742   0.2098236083984375    0.4780406951904297     0.024221393250627443   0.024331739652552642    2.5263144969940186
3.002568006515503      nan                   1180   590.0      590.0         1.0     590                 591                 0.6605924367904663   4.794930458068848   2.84051513671875  12.0             1.3644530773162842   0.09536871314048767        6.38243293762207               0.93994140625              0.00390625                1.2690844535827637           0.029864821583032608           2.0854740142822266                 0.8544921875                   0.00537109375                 1.3345882892608643               1.8828092813491821  0.9874997138977051        1.5292398929595947            0.0                       1.0                      0.8953094482421875          1.029147982597351             1.5457441806793213                0.0                           1.0                          0.8536612391471863              0.03856009972514585      0.006277405089349486     0.06996640679426491    0.27005088049918413  0.08672332763671875   0.38423919677734375    0.004533348221229971   0.004600151565682609    1.1383025646209717
1.2999472618103027     0.03084481880068779   1190   595.0      595.0         0.0     594                 597                 0.640786349773407    4.305482864379883   2.82720947265625  12.0             1.3644530773162842   0.08676007390022278        4.206501483917236              0.94091796875              0.00244140625             1.2776930332183838           0.03265588730573654            2.0727410316467285                 0.8603515625                   0.005859375                   1.3317973613739014               1.8828092813491821  0.9874997138977051        1.5292398929595947            0.0                       1.0                      0.8953094482421875          1.1271377801895142            1.5457441806793213                0.0                           1.0                          0.7556713223457336              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-4.760931015014648     nan                   1200   600.0      600.0         1.0     598                 603                 0.6159367561340332   4.6824235916137695  2.8245849609375   12.0             1.3644530773162842   0.06005960330367088        3.4158711433410645             0.95068359375              0.0029296875              1.3043935298919678           0.027017734944820404           2.0854740142822266                 0.87939453125                  0.00537109375                 1.3374353647232056               1.8828092813491821  0.9845663905143738        1.520439624786377             0.0                       1.0                      0.8982428908348083          1.0097993612289429            1.5457441806793213                0.0                           1.0                          0.8730098605155945              -0.00037179035280132666  0.0003358902540639974    0.0031268677848856896  0.22711145086213946  0.03815650939941406   0.24208641052246094    0.0013322113329650165  0.0012741306732095836   3.9280643463134766
-4.986483573913574     nan                   1210   605.0      605.0         1.0     603                 608                 0.603519082069397    4.541833877563477   2.80615234375     12.0             1.3644530773162842   0.05836033076047897        3.4158711433410645             0.95556640625              0.001953125               1.3060929775238037           0.02999715507030487            2.2096896171569824                 0.873046875                    0.00634765625                 1.334455966949463                1.8828092813491821  0.9845663905143738        1.520439624786377             0.0                       1.0                      0.8982428908348083          1.031960129737854             1.5872180461883545                0.0                           1.0                          0.8508491516113281              0.012339637862169184     0.007484871523047332     0.022137962689157575   0.6214215215295553   0.24068069458007812   0.42672157287597656    0.00938926642993465    0.009492121425864752    4.151134967803955
1.3034759759902954     0.026521068066358566  1220   610.0      610.0         0.0     607                 614                 0.5827641487121582   4.274973392486572   2.77294921875     12.0             1.3644530773162842   0.08126205205917358        3.602088689804077              0.94482421875              0.001953125               1.2831909656524658           0.030999768525362015           2.4277610778808594                 0.8662109375                   0.00537109375                 1.3334534168243408               1.8828092813491821  0.9780481457710266        1.520439624786377             0.0                       1.0                      0.904761016368866           1.029147982597351             1.5457441806793213                0.0                           1.0                          0.8536612391471863              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3097705841064453     0.022647079080343246  1230   615.0      615.0         0.0     612                 619                 0.5751217603683472   5.119192123413086   2.7724609375      12.0             1.3644530773162842   0.07058919966220856        4.304083347320557              0.94970703125              0.0029296875              1.2938640117645264           0.026808209717273712           2.6559805870056152                 0.88232421875                  0.00537109375                 1.3376448154449463               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.029147982597351             1.5457441806793213                0.0                           1.0                          0.8536612391471863              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-4.142061233520508     nan                   1240   620.0      620.0         1.0     614                 627                 0.5556724071502686   4.296194076538086   2.7574462890625   12.0             1.3644530773162842   0.07910946011543274        4.304083347320557              0.9443359375               0.001953125               1.2853436470031738           0.031194286420941353           2.647397994995117                  0.8623046875                   0.005859375                   1.333258867263794                1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0334043502807617            1.5872180461883545                0.0                           1.0                          0.8494048118591309              0.03334832820110023      0.0023969560097611975    0.073766432935372      0.593184445053339    0.21259117126464844   0.5781459808349609     0.007385593460639939   0.007740722270682454    3.6394503116607666
1.3210883140563965     0.023210033774375916  1250   625.0      625.0         0.0     616                 635                 0.5339380502700806   4.426819801330566   2.7088623046875   12.0             1.3644530773162842   0.06828043609857559        4.304083347320557              0.951171875                0.0029296875              1.2961727380752563           0.024287886917591095           2.6559805870056152                 0.8798828125                   0.00537109375                 1.3401652574539185               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0429725646972656            1.5872180461883545                0.0                           1.0                          0.839836597442627               nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-4.172232627868652     nan                   1260   630.0      630.0         1.0     618                 643                 0.512408435344696    4.722026824951172   2.7032470703125   12.0             1.3644530773162842   0.07207834720611572        4.780478477478027              0.94873046875              0.001953125               1.292374849319458            0.03102298453450203            2.6559805870056152                 0.85400390625                  0.005859375                   1.3334301710128784               1.8828092813491821  0.9881510734558105        1.520439624786377             0.0                       1.0                      0.894658088684082           1.029147982597351             1.5457441806793213                0.0                           1.0                          0.8536612391471863              0.004037058490212075     -0.004186405752989231    0.02849589812103659    0.6024485044181347   0.22426223754882812   0.36197853088378906    0.020532683054625522   0.020545085550111253    3.3323559761047363
0.3644986152648926     nan                   1270   635.0      635.0         1.0     623                 648                 0.5201497673988342   4.7363600730896     2.69293212890625  12.0             1.3644530773162842   0.06035500392317772        4.304083347320557              0.9521484375               0.001953125               1.304098129272461            0.027782171964645386           2.6559805870056152                 0.86474609375                  0.005859375                   1.336670994758606                1.8828092813491821  0.9910845756530762        1.520439624786377             0.0                       1.0                      0.8917247653007507          1.0292450189590454            1.5457441806793213                0.0                           1.0                          0.8535642623901367              0.015708274382632226     0.00570823823363753      0.031008571619167924   0.5504249762743711   0.19746017456054688   0.4946784973144531     0.010525168356252834   0.01056356629851507     1.9221312999725342
1.302138328552246      0.02661321870982647   1280   640.0      640.0         0.0     630                 651                 0.5409930944442749   4.326292037963867   2.71905517578125  12.0             1.3644530773162842   0.06982789933681488        4.067670822143555              0.94482421875              0.00390625                1.2946252822875977           0.02947392500936985            2.655383586883545                  0.8583984375                   0.00634765625                 1.3349792957305908               1.8828092813491821  0.9971645474433899        1.5292398929595947            0.0                       1.0                      0.8856446743011475          1.0375810861587524            1.5457441806793213                0.0                           1.0                          0.8452280163764954              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
4.1696343421936035     nan                   1290   645.0      645.0         1.0     632                 659                 0.537322461605072    4.274515151977539   2.72503662109375  12.0             1.3644530773162842   0.060952458530664444       4.304083347320557              0.95166015625              0.00439453125             1.3035006523132324           0.028611326590180397           2.1666102409362793                 0.8525390625                   0.00634765625                 1.3358420133590698               1.8828092813491821  0.9906463623046875        1.5292398929595947            0.0                       1.0                      0.8921627998352051          1.0715422630310059            1.5457441806793213                0.0                           1.0                          0.8112669587135315              0.013707915524719283     -0.0026875326730078086   0.03722982190083712    0.2219462739303708   0.07957077026367188   0.4223442077636719     0.007246025892527541   0.006997652679274324    0.7923077344894409
1.4402565956115723     nan                   1300   650.0      650.0         1.0     637                 664                 0.5508111715316772   5.097572326660156   2.71563720703125  12.0             1.3644530773162842   0.06837395578622818        4.304083347320557              0.9462890625               0.0029296875              1.296079158782959            0.02725418098270893            2.2852137088775635                 0.8544921875                   0.00439453125                 1.3371989727020264               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.061876893043518             1.5457441806793213                0.0                           1.0                          0.8209322094917297              0.02002415552851744      -0.004378415338578634    0.058693728875368834   0.4944293536245823   0.18172836303710938   0.33870887756347656    0.015768312943691853   0.01621684143174207     1.9482183456420898
-5.072874546051025     nan                   1310   655.0      655.0         1.0     640                 671                 0.5504758954048157   4.63935661315918    2.71087646484375  12.0             1.3644530773162842   0.08219554275274277        4.277558326721191              0.93994140625              0.0029296875              1.2822576761245728           0.03171441704034805            2.3118019104003906                 0.84619140625                  0.005859375                   1.3327387571334839               1.8828092813491821  1.4064468145370483        1.777346134185791             0.0                       1.0                      0.4763623774051666          1.123881459236145             1.5457441806793213                0.0                           1.0                          0.7589277625083923              0.012772375222994015     0.0008583176495449152    0.033318688336294144   0.4745286665856838   0.11375808715820312   0.2845344543457031     0.003186605747032445   0.003149025211314438    4.249987602233887
1.2960758209228516     0.02761462889611721   1320   660.0      660.0         0.0     647                 674                 0.563072681427002    4.564628601074219   2.7401123046875   12.0             1.3644530773162842   0.07228321582078934        4.277558326721191              0.94482421875              0.00244140625             1.2921699285507202           0.02868942730128765            2.647397994995117                  0.86376953125                  0.005859375                   1.335763692855835                1.8828092813491821  1.4064468145370483        1.777346134185791             0.0                       1.0                      0.4763623774051666          1.0097993612289429            1.5457441806793213                0.0                           1.0                          0.8730098605155945              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.2905709743499756     0.024058757349848747  1330   665.0      665.0         0.0     652                 679                 0.5508590340614319   4.544589042663574   2.7357177734375   12.0             1.3644530773162842   0.047235820442438126       3.4354004859924316             0.95751953125              0.0029296875              1.3172173500061035           0.02330615371465683            3.3218729496002197                 0.8857421875                   0.00537109375                 1.3411470651626587               1.8828092813491821  1.4064468145370483        1.777346134185791             0.0                       1.0                      0.4763623774051666          1.0097993612289429            1.5457441806793213                0.0                           1.0                          0.8730098605155945              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-4.920823097229004     nan                   1340   670.0      670.0         1.0     657                 684                 0.5247410535812378   4.544589042663574   2.75189208984375  12.0             1.3644530773162842   0.04345456138253212        3.4354004859924316             0.962890625                0.00244140625             1.3209985494613647           0.023324955254793167           2.647397994995117                  0.8828125                      0.005859375                   1.3411282300949097               1.8828092813491821  1.4064468145370483        1.777346134185791             0.0                       1.0                      0.4763623774051666          1.0236239433288574            1.5872180461883545                0.0                           1.0                          0.8591852188110352              0.004311515229346696     0.008263304051070008     0.003768705551919993   0.5836141780018806   0.23782920837402344   0.228973388671875      0.010395660965514253   0.010074879217427224    4.113129138946533
1.3177731037139893     0.02003113366663456   1350   675.0      675.0         0.0     662                 689                 0.506802499294281    4.78061580657959    2.72381591796875  12.0             1.3644530773162842   0.022208375856280327       4.398335933685303              0.9775390625               0.00244140625             1.3422447443008423           0.021303672343492508           3.3218729496002197                 0.9033203125                   0.00537109375                 1.3431494235992432               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0097993612289429            1.5457441806793213                0.0                           1.0                          0.8730098605155945              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
1.3031867742538452     0.019485458731651306  1360   680.0      680.0         0.0     665                 696                 0.4708734452724457   4.19107723236084    2.693359375       12.0             1.3644530773162842   0.02528681792318821        3.5503997802734375             0.9736328125               0.00244140625             1.339166283607483            0.01809592917561531            2.6559805870056152                 0.9091796875                   0.00537109375                 1.3463572263717651               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.003892421722412             1.5872180461883545                0.0                           1.0                          0.8789168000221252              nan                      nan                      nan                    nan                  nan                   nan                    nan                    nan                     nan
-0.35523974895477295   nan                   1370   685.0      685.0         1.0     671                 700                 0.4683276414871216   4.330887794494629   2.7152099609375   12.0             1.3644530773162842   0.017013901844620705       3.5503997802734375             0.9765625                  0.00244140625             1.3474392890930176           0.02099493145942688            2.647397994995117                  0.89111328125                  0.00537109375                 1.3434582948684692               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          0.9874997138977051            1.5292398929595947                0.0                           1.0                          0.8953094482421875              0.024945174664026126     0.005124651939695468     0.048778634052723646   0.45687944907695055  0.21395301818847656   0.6340084075927734     0.028894481358292978   0.02869899357574468     1.3072978258132935
1.227274775505066      nan                   1380   690.0      690.0         1.0     674                 707                 0.4671033024787903   3.421436309814453   2.68524169921875  12.0             1.3644530773162842   0.049868565052747726       3.5503997802734375             0.95361328125              0.00244140625             1.3145846128463745           0.026204995810985565           2.639634132385254                  0.87158203125                  0.00537109375                 1.3382482528686523               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          1.0140782594680786            1.5292398929595947                0.0                           1.0                          0.8687308430671692              0.018187016830779612     -0.003541780541127082    0.054183837259188294   0.5363121386617422   0.15770912170410156   0.4137420654296875     0.00915036495825916    0.00943359090888407     1.4341835975646973
0.8639627695083618     nan                   1390   695.0      695.0         1.0     679                 712                 0.48206087946891785  3.987752914428711   2.69500732421875  12.0             1.3644530773162842   0.06382326781749725        4.277558326721191              0.94970703125              0.00244140625             1.3006298542022705           0.02975407987833023            2.647397994995117                  0.85205078125                  0.00537109375                 1.334699034690857                1.8828092813491821  0.9955449104309082        1.5729297399520874            0.0                       1.0                      0.8872643113136292          1.0286415815353394            1.5729297399520874                0.0                           1.0                          0.854167640209198               0.030624189064837992     0.0045567233792098705    0.06466531450860202    0.6265191733837128   0.2411212921142578    0.6440200805664062     0.012510500899225008   0.012389269764753408    2.2535388469696045
-1.2956607341766357    nan                   1400   700.0      700.0         1.0     686                 715                 0.5053926110267639   5.237585067749023   2.72991943359375  12.0             1.3644530773162842   0.057669155299663544       3.5503997802734375             0.95458984375              0.00341796875             1.3067840337753296           0.030696546658873558           2.647397994995117                  0.85400390625                  0.00634765625                 1.333756685256958                1.8828092813491821  0.981907069683075         1.5320162773132324            0.0                       1.0                      0.9009020924568176          1.0245720148086548            1.5320162773132324                0.0                           1.0                          0.8582372069358826              0.03835755726322532      0.004345048933828366     0.07712500519119203    0.454999509267509    0.08852958679199219   0.6499977111816406     0.0062160241504898295  0.006258974943193607    0.47341763973236084
-2.710160255432129     nan                   1410   705.0      705.0         1.0     690                 721                 0.5056981444358826   5.030776023864746   2.735595703125    12.0             1.3644530773162842   0.050897032022476196       3.5503997802734375             0.95703125                 0.0029296875              1.3135560750961304           0.026124030351638794           2.655383586883545                  0.86279296875                  0.00537109375                 1.3383291959762573               1.8828092813491821  0.9809815883636475        1.5292398929595947            0.0                       1.0                      0.9018276333808899          0.9977797865867615            1.5292398929595947                0.0                           1.0                          0.8850294947624207              0.009050228793057613     -0.0007543619576608762   0.029629877768456936   0.5010348279029131   0.12771034240722656   0.456207275390625      0.0051154892025806475  0.005106544733280316    1.8844093084335327
